step,epoch,status,loss,loss_pred,loss_sigreg,z_std,z_mean_abs,lr,nan_rate,recoveries,wallclock_s,val_L_pred,val_L_identity,val_pred_vs_identity_ratio
1750,6,ok,0.32333487272262573,0.05017387121915817,3.0351219177246094,1.0094980001449585,0.012941389344632626,1.6356245600389077e-05,0.0,0,13215.248132944107,,,
1800,6,ok,0.308684766292572,0.04678361117839813,2.910012722015381,1.0095373392105103,0.011762469075620174,1.5060025369787065e-05,0.0,0,13568.242769002914,,,
1850,6,ok,0.3024321496486664,0.03800052031874657,2.93812894821167,1.0157605409622192,0.012262075208127499,1.3794813689548847e-05,0.0,0,13906.618438720703,,,
1900,6,ok,0.28703951835632324,0.03285612538456917,2.8242597579956055,1.0168852806091309,0.012770544737577438,1.2564557489276035e-05,0.0,0,14242.691159009933,,,
1950,6,ok,0.30762147903442383,0.04158319532871246,2.9559807777404785,1.0206400156021118,0.011916819028556347,1.1373094652138943e-05,0.0,0,14585.417124986649,,,
1988,6,val_epoch,,,,,,,,,14993.950996875763,0.08872311895092329,0.048095195169422636,1.8447397632628917
2000,7,ok,0.29291677474975586,0.03581167757511139,2.8567233085632324,1.0187865495681763,0.011556186713278294,1.0224142042291312e-05,0.0,0,15073.804238080978,,,
2050,7,ok,0.29462090134620667,0.04433159902691841,2.780992031097412,1.00436532497406,0.01142303179949522,9.121283909813558e-06,0.0,0,15407.310470104218,,,
2100,7,ok,0.3102635443210602,0.03443560749292374,3.0647547245025635,1.0235278606414795,0.011724813841283321,8.067960709356477e-06,0.0,0,15741.623492002487,,,
2150,7,ok,0.29451054334640503,0.03358246386051178,2.899200916290283,1.021109938621521,0.011621582321822643,7.067458367366126e-06,0.0,0,16071.889548063278,,,
2200,7,ok,0.2862769067287445,0.04093419760465622,2.726030111312866,1.0090603828430176,0.011805674992501736,6.122898031372051e-06,0.0,0,16402.859915971756,,,
2250,7,ok,0.2888530194759369,0.030265314504504204,2.873196601867676,1.0145150423049927,0.01218913123011589,5.237226333316472e-06,0.0,0,16731.900598049164,,,
2272,7,val_epoch,,,,,,,,,17033.422435045242,0.07502973760535687,0.05361253132405518,1.3994813479678414
2300,8,ok,0.31212112307548523,0.03813663497567177,3.044271945953369,1.0138483047485352,0.011401213705539703,4.4132061972989525e-06,0.0,0,17228.621019124985,,,
2350,8,ok,0.28596943616867065,0.03759784996509552,2.7596840858459473,1.0199800729751587,0.011475961655378342,3.6534082204124574e-06,0.0,0,17563.82714700699,,,
2400,8,ok,0.29237067699432373,0.029228530824184418,2.9238014221191406,1.0236297845840454,0.01081154216080904,2.96020265355893e-06,0.0,0,17904.24062514305,,,
2450,8,ok,0.29451704025268555,0.03851934149861336,2.84441876411438,1.0187305212020874,0.01145336776971817,2.335752007260969e-06,0.0,0,18234.709395885468,,,
2500,8,ok,0.29258134961128235,0.02893782965838909,2.929372549057007,1.0300947427749634,0.010282331146299839,1.7820043055363168e-06,0.0,0,18567.627969026566,,,
2550,8,ok,0.27304723858833313,0.03550789877772331,2.6393260955810547,1.0245094299316406,0.011166185140609741,1.3006870088802553e-06,0.0,0,18895.77477812767,,,
2556,8,val_epoch,,,,,,,,,19096.92442202568,0.06636002167139524,0.05214782529056394,1.2725367031442243
2600,9,ok,0.2697312533855438,0.028408875688910484,2.6813597679138184,1.0268809795379639,0.012158586643636227,8.933016253136389e-07,0.0,0,19401.128469944,,,
2650,9,ok,0.28778767585754395,0.0350055955350399,2.808689594268799,1.0143944025039673,0.010885138995945454,5.611190263078464e-07,0.0,0,19736.04861688614,,,
2700,9,ok,0.2793993651866913,0.030634697526693344,2.764051914215088,1.0319327116012573,0.011947090737521648,3.051754821990105e-07,0.0,0,20078.714993953705,,,
2750,9,ok,0.2966710925102234,0.0404752641916275,2.8466200828552246,1.0329183340072632,0.012157493270933628,1.262694294593636e-07,0.0,0,20424.238709926605,,,
2800,9,ok,0.2754557728767395,0.030826466158032417,2.7181031703948975,1.0201448202133179,0.011769484728574753,2.4958979910427727e-08,0.0,0,20769.136041879654,,,
2840,9,val_epoch,,,,,,,,,21202.27037882805,0.06539731665065995,0.0522430804139578,1.2517890624456312
